path,sha256,size
LICENSE.txt,4c8537fd5431aafcb0ab22c49cba68febb59dd3595210f6c6c3b9212de0a7b49,10364
LICENSE_AFL.txt,49d9aa4c0615ff95305681c358fa1575f54ed3a512b016f61c71d6784860dd8d,10376
composer.json,8516c976cc8ed01444b33a768da85d48ff05099db5ec3576f4671d622405f107,357
language.xml,51c74a46cd51a8569ee972406e503d30244ff4230ac6e2ec4359e90eb36cf56e,377
registration.php,0c5c54cb069f4cd694dc0db1ee954d350adf521d41ededcd4cb98e3caeb5f8ec,274
